product_id,marketplace_id,product_title,title_desc,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_name,seller_url
B07VMMJ5Y5,2,The Honest Company Eczema Soothing Therapy Cleansing Body Wash ,Naturally Derived,10.99,,,,,,,"1,522",4.4 out of 5 stars,https://www.amazon.com/dp/B07VMMJ5Y5,https://m.media-amazon.com/images/I/314kPUs8UEL.jpg,,
B01DJYNMNA,2,The Honest Company Hydrating Face + Body Lotion ,Fast Absorbing,10.99,,,,,,,"1,500",4.2 out of 5 stars,https://www.amazon.com/dp/B01DJYNMNA,https://m.media-amazon.com/images/I/615MTFWwHSL.jpg,,
B07LBNX3N3,2,The Honest Company Silicone-Free Conditioner ,Gentle for Baby,11.99,,,,,,,"2,553",4.7 out of 5 stars,https://www.amazon.com/dp/B07LBNX3N3,https://m.media-amazon.com/images/I/51I86aLJRAL.jpg,,
B07YXNCYLW,2,The Honest Company Clean Conscious Wipes ,99% Water,36.82,,,,,,,"2,178",4.8 out of 5 stars,https://www.amazon.com/dp/B07YXNCYLW,https://m.media-amazon.com/images/I/51mSWUSiaXL.jpg,,
B0BJZ6W29B,2,The Honest Company Clean Conscious Diapers ,Plant-Based,29.99,,,,,,,52,4.5 out of 5 stars,https://www.amazon.com/dp/B0BJZ6W29B,https://m.media-amazon.com/images/I/71Xs53Qk8yL.jpg,,
B07ZJ1L3VK,2,The Honest Company 2-in-1 Cleansing Shampoo + Body Wash and Face + Lotion Bundle ,Gentle for Baby,10.99,,,,,,,"8,243",4.7 out of 5 stars,https://www.amazon.com/dp/B07ZJ1L3VK,https://m.media-amazon.com/images/I/71+53KE7MAL.jpg,,
B08ZKQSMNB,2,The Honest Company Clean Conscious Training Pants ,Plant-Based,26.06,,,,,,,210,4.5 out of 5 stars,https://www.amazon.com/dp/B08ZKQSMNB,https://m.media-amazon.com/images/I/51YYz9bJl0L.jpg,,
B0BJZ9X9KL,2,The Honest Company Clean Conscious Diapers ,Plant-Based,29.99,,,,,,,57,4.7 out of 5 stars,https://www.amazon.com/dp/B0BJZ9X9KL,https://m.media-amazon.com/images/I/71p8S1wa2YL.jpg,,
B07G4NVGZM,2,The Honest Company Clean Conscious Diapers ,Plant-Based,22.58,,,,,,,"39,874",4.6 out of 5 stars,https://www.amazon.com/dp/B07G4NVGZM,https://m.media-amazon.com/images/I/81h0lPT2gnL.jpg,,
B09KL9SV91,2,Honest Beauty Stay Hydrated Hyaluronic Acid + NMF Serum ,Moisturizes + Reduces Fine Lines,19.95,,,,,,,199,4.5 out of 5 stars,https://www.amazon.com/dp/B09KL9SV91,https://m.media-amazon.com/images/I/219ZcPh9l0L.jpg,,
B08YJ18RM2,2,The Honest Company Sanitizing Alcohol Wipes ,Kills 99% of Germs,12.99,13.99,,,,,,256,4.6 out of 5 stars,https://www.amazon.com/dp/B08YJ18RM2,https://m.media-amazon.com/images/I/41nZVKFx1PS.jpg,FAMILY LIFE GOODS,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A199W64OQRKBCL&asin=B08YJ18RM2&ref_=dp_merchant_link
